threshold,total_return,sharpe,max_drawdown,win_rate
0.3,-0.24482952973701344,-0.5604076704802132,-0.33594630994122343,0.496054114994363
0.35,-0.20581760837978846,-0.446994208697896,-0.2954295693121909,0.496054114994363
0.39999999999999997,-0.3224859090611939,-0.7995773932712849,-0.4259412249927774,0.4904171364148816
0.44999999999999996,-0.3580098063247822,-0.9198343076732901,-0.47509323636765,0.4881623449830891
0.49999999999999994,-0.4001193251389553,-1.0737183602687665,-0.5365205528160856,0.47350620067643745
0.5499999999999999,-0.42593257389926276,-1.2205174064135917,-0.5782677921432275,0.42164599774520856
0.5999999999999999,-0.4236557540937529,-1.2782230630300906,-0.5787218669440446,0.36753100338218714
0.6499999999999999,-0.3847388241597016,-1.18788708742402,-0.526135484638616,0.3201803833145434
0.7,-0.438325006426985,-1.5318439499123877,-0.6036374750162734,0.27959413754227735
